Product Type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Timestamp
Eyeliner,SKU-1029,67.32,Pre-Order,37,3408.55,Teen,470,10,14,6,USPS,49.4,Supplier A,Mexico,4278,29,1982.26,Pass,0.0058,Sea,Route-10,3632.26,2024-06-14
Lipstick,SKU-1002,22.21,Pre-Order,39,1646.52,Senior,92,13,55,7,FedEx,11.92,Supplier C,China,1173,20,4904.21,Pass,0.024,Sea,Route-43,5847.86,2024-06-14
Lipstick,SKU-1031,48.54,Out of Stock,35,3446.64,Senior,20,9,59,4,FedEx,31.66,Supplier A,USA,1459,3,4564.07,Pass,0.0029,Sea,Route-21,7594.4,2024-06-14
Blush,SKU-1027,24.1,Pre-Order,24,631.05,Teen,499,11,34,2,DHL,33.72,Supplier A,India,250,14,4497.92,Pass,0.0162,Sea,Route-26,4074.85,2024-06-14
Blush,SKU-1022,68.05,In Stock,28,1645.12,Senior,383,8,28,8,USPS,6.29,Supplier C,Germany,402,18,1030.4,Pass,0.0357,Road,Route-27,6370.05,2024-06-14
Mascara,SKU-1044,34.13,Out of Stock,35,1173.85,Senior,213,12,32,1,FedEx,28.11,Supplier A,India,3643,12,4633.88,Fail,0.0831,Air,Route-30,8397.47,2024-06-14
Mascara,SKU-1008,53.77,In Stock,32,1450.88,Teen,389,3,26,6,FedEx,39.6,Supplier C,Germany,2120,7,1839.23,Fail,0.0759,Air,Route-32,7361.57,2024-06-14
Blush,SKU-1031,48.54,Out of Stock,31,2050.43,Teen,59,14,44,9,UPS,27.48,Supplier A,India,9885,13,4284.2,Pass,0.035,Road,Route-8,6065.59,2024-06-14
Blush,SKU-1012,22.79,Pre-Order,29,761.32,Senior,135,12,21,5,DHL,6.81,Supplier B,India,1783,11,3512.63,Pass,0.0128,Road,Route-37,386.86,2024-06-14
Eyeliner,SKU-1019,51.77,Pre-Order,23,986.96,Senior,326,4,43,10,USPS,16.2,Supplier B,USA,5504,10,4188.92,Pass,0.0078,Air,Route-19,2543.09,2024-06-14
Foundation,SKU-1024,80.89,In Stock,36,4380.15,Senior,169,8,52,2,FedEx,42.16,Supplier C,India,5298,29,4021.27,Pass,0.0278,Road,Route-39,9381.64,2024-06-14
Mascara,SKU-1009,61.93,Out of Stock,38,2254.62,Adult,418,6,25,1,UPS,30.7,Supplier B,India,5706,14,4482.54,Fail,0.1835,Sea,Route-13,5938.47,2024-06-14
Lipstick,SKU-1040,27.8,In Stock,27,1759.33,Teen,138,11,100,1,DHL,6.42,Supplier B,India,4826,10,2422.25,Pass,0.0102,Road,Route-3,181.81,2024-06-14
Foundation,SKU-1040,27.8,Pre-Order,27,1137.7,Senior,232,2,55,4,USPS,26.39,Supplier B,China,4183,12,919.46,Fail,0.0166,Air,Route-35,3871.85,2024-06-14
Lipstick,SKU-1022,68.05,Pre-Order,20,2232.74,Teen,422,14,93,7,FedEx,29.59,Supplier B,USA,7878,10,1165.98,Pass,0.0135,Sea,Route-48,5583.79,2024-06-14
Blush,SKU-1031,48.54,Pre-Order,24,1127.77,Teen,172,3,39,5,DHL,28.43,Supplier B,Germany,3744,22,3412.32,Pass,0.0107,Road,Route-13,7025.56,2024-06-14
Lipstick,SKU-1035,92.43,Out of Stock,32,6931.77,Adult,499,12,69,10,USPS,20.69,Supplier B,USA,1553,29,827.88,Pass,0.0484,Sea,Route-27,8737.83,2024-06-14
Eyeliner,SKU-1023,21.71,Out of Stock,22,707.81,Teen,230,8,30,9,UPS,35.69,Supplier C,India,3245,2,3131.14,Fail,0.0026,Air,Route-1,6936.73,2024-06-14
Lipstick,SKU-1046,55.69,Pre-Order,38,3589.41,Senior,358,13,55,3,DHL,35.93,Supplier A,USA,8040,26,1746.3,Fail,0.0405,Road,Route-40,7635.24,2024-06-14
Foundation,SKU-1015,76.71,In Stock,28,4206.85,Adult,358,3,67,1,USPS,20.19,Supplier A,Germany,1641,28,3532.42,Fail,0.0216,Road,Route-25,6106.35,2024-06-14
Foundation,SKU-1017,16.21,In Stock,33,1265.04,Senior,149,14,67,6,USPS,13.71,Supplier A,India,6879,17,2407.6,Fail,0.002,Road,Route-27,4783.44,2024-06-14
Eyeliner,SKU-1021,24.69,Pre-Order,26,919.03,Teen,333,8,39,8,USPS,23.57,Supplier C,Germany,235,3,1801.01,Pass,0.0079,Sea,Route-11,5472.51,2024-06-14
Blush,SKU-1011,75.45,Out of Stock,21,1386.17,Adult,353,12,12,4,USPS,44.09,Supplier B,Mexico,9690,25,2975.35,Fail,0.0058,Road,Route-47,7316.81,2024-06-14
Eyeliner,SKU-1018,43.23,Pre-Order,30,1526.92,Adult,42,1,13,3,UPS,19.17,Supplier C,India,2557,26,2795.99,Pass,0.0418,Air,Route-48,3641.26,2024-06-14
Lipstick,SKU-1012,22.79,Pre-Order,23,868.34,Senior,393,4,99,3,UPS,37.73,Supplier C,Mexico,264,26,854.29,Fail,0.0131,Air,Route-29,8371.38,2024-06-14
Foundation,SKU-1039,80.91,Pre-Order,39,7788.83,Senior,278,9,68,7,UPS,49.56,Supplier A,Germany,8321,30,2464.82,Pass,0.0103,Sea,Route-48,4126.93,2024-06-14
Blush,SKU-1021,24.69,In Stock,31,1082.18,Adult,219,1,40,5,DHL,13.36,Supplier C,China,247,6,1691.04,Fail,0.0399,Sea,Route-49,3290.51,2024-06-14
Blush,SKU-1047,95.61,Pre-Order,34,3028.12,Adult,414,12,46,10,UPS,9.93,Supplier B,Germany,7555,23,1111.02,Fail,0.0082,Sea,Route-46,7237.3,2024-06-14
Foundation,SKU-1044,34.13,In Stock,27,1709.4,Senior,409,10,93,4,UPS,35.58,Supplier B,Germany,2362,3,4670.68,Fail,0.0103,Sea,Route-41,2705.48,2024-06-14
Blush,SKU-1029,67.32,Pre-Order,35,2798.44,Teen,387,6,2,6,FedEx,19.17,Supplier B,Germany,770,7,2116.3,Pass,0.0024,Sea,Route-10,2948.05,2024-06-14
Foundation,SKU-1006,26.84,Pre-Order,25,1058.21,Senior,380,9,67,8,DHL,19.68,Supplier C,China,7603,8,3958.63,Fail,0.0058,Sea,Route-35,4897.94,2024-06-14
Foundation,SKU-1014,74.37,In Stock,31,4327.84,Senior,199,6,73,2,FedEx,27.12,Supplier B,China,2849,19,1366.81,Pass,0.0162,Road,Route-12,415.82,2024-06-14
Mascara,SKU-1037,12.42,In Stock,20,257.73,Senior,159,8,25,9,FedEx,29.24,Supplier C,India,7528,6,1838.85,Fail,0.1185,Road,Route-12,6964.11,2024-06-14
Blush,SKU-1014,74.37,Out of Stock,28,2559.04,Senior,450,11,20,1,UPS,36.93,Supplier A,Mexico,9234,8,4285.5,Pass,0.0434,Road,Route-1,8349.81,2024-06-14
Mascara,SKU-1002,22.21,Out of Stock,40,915.0,Teen,293,2,8,4,UPS,5.29,Supplier C,China,8652,19,3259.53,Pass,0.1999,Air,Route-4,377.07,2024-06-14
Eyeliner,SKU-1033,93.35,In Stock,25,2177.9,Teen,159,14,35,2,USPS,27.53,Supplier C,China,5339,7,838.66,Pass,0.027,Sea,Route-11,4177.23,2024-06-14
Lipstick,SKU-1000,57.25,In Stock,22,2746.56,Adult,457,9,62,9,FedEx,41.93,Supplier B,India,3476,26,3729.15,Fail,0.0465,Road,Route-33,853.99,2024-06-14
Lipstick,SKU-1010,93.49,Out of Stock,21,4046.71,Teen,84,1,53,2,UPS,46.17,Supplier C,Mexico,209,9,984.75,Fail,0.0201,Road,Route-38,2807.74,2024-06-14
Mascara,SKU-1036,18.64,Pre-Order,24,557.28,Adult,269,1,2,8,USPS,24.89,Supplier C,China,8073,20,2599.78,Fail,0.0842,Air,Route-42,1643.83,2024-06-14
Eyeliner,SKU-1033,93.35,Pre-Order,25,3357.24,Teen,418,6,1,1,UPS,11.4,Supplier B,USA,5509,11,1057.2,Pass,0.0201,Air,Route-4,1301.73,2024-06-14
Foundation,SKU-1011,75.45,Pre-Order,34,5808.44,Senior,12,9,97,7,USPS,22.83,Supplier C,India,3661,28,2776.42,Fail,0.024,Air,Route-38,260.62,2024-06-14
Foundation,SKU-1018,43.23,Pre-Order,26,1697.22,Teen,313,14,91,1,UPS,16.79,Supplier A,China,663,23,4788.16,Fail,0.0026,Road,Route-20,9309.48,2024-06-14
Lipstick,SKU-1005,39.39,Out of Stock,29,2069.63,Senior,74,6,79,4,USPS,48.25,Supplier C,Mexico,9759,14,2203.77,Fail,0.0315,Road,Route-33,6751.1,2024-06-14
Foundation,SKU-1009,61.93,In Stock,26,3478.29,Adult,41,4,91,5,FedEx,33.47,Supplier B,Mexico,875,17,3442.75,Pass,0.0037,Road,Route-15,5420.04,2024-06-14
Eyeliner,SKU-1041,41.44,Pre-Order,35,1606.59,Senior,489,2,29,9,FedEx,10.64,Supplier B,India,1746,16,676.87,Fail,0.021,Road,Route-30,9556.43,2024-06-14
Mascara,SKU-1023,21.71,In Stock,36,1169.04,Teen,147,1,13,3,DHL,16.29,Supplier C,Germany,9471,2,3061.78,Pass,0.0732,Sea,Route-27,1549.23,2024-06-14
Foundation,SKU-1031,48.54,In Stock,37,3890.17,Adult,57,5,65,5,DHL,47.67,Supplier C,Germany,2014,28,1652.26,Pass,0.0352,Air,Route-17,4365.32,2024-06-14
Eyeliner,SKU-1038,95.23,Pre-Order,27,3710.72,Adult,496,10,23,1,DHL,19.62,Supplier A,China,2859,7,2511.41,Fail,0.0093,Road,Route-33,628.64,2024-06-14
Blush,SKU-1035,92.43,In Stock,36,2791.55,Teen,340,12,35,3,DHL,38.77,Supplier B,Germany,7495,16,3127.85,Pass,0.0338,Air,Route-34,6873.24,2024-06-14
Blush,SKU-1022,68.05,In Stock,35,3047.83,Adult,410,7,3,2,FedEx,30.19,Supplier B,China,1315,1,3125.99,Fail,0.0112,Road,Route-3,3052.65,2024-06-14
Mascara,SKU-1003,66.55,Pre-Order,23,2017.38,Teen,91,12,36,4,FedEx,25.87,Supplier A,China,8010,19,3382.58,Pass,0.1942,Sea,Route-1,6656.14,2024-06-14
Eyeliner,SKU-1016,44.94,Pre-Order,24,1273.22,Teen,262,9,7,1,DHL,10.2,Supplier C,USA,1452,13,523.02,Fail,0.0096,Sea,Route-26,4470.18,2024-06-14
Eyeliner,SKU-1021,24.69,Pre-Order,32,703.49,Adult,294,2,21,9,DHL,49.5,Supplier B,Germany,4305,4,3615.16,Fail,0.0191,Sea,Route-28,5556.7,2024-06-14
Blush,SKU-1000,57.25,In Stock,40,2804.0,Adult,472,13,24,1,USPS,10.22,Supplier B,Mexico,1441,23,3476.9,Fail,0.0255,Road,Route-35,1753.95,2024-06-14
Lipstick,SKU-1030,32.56,Pre-Order,24,1730.15,Senior,14,1,63,4,USPS,45.61,Supplier C,USA,3000,3,2956.96,Fail,0.0427,Sea,Route-47,7803.57,2024-06-14
Blush,SKU-1015,76.71,Pre-Order,28,2532.87,Teen,167,8,2,8,USPS,31.88,Supplier B,USA,959,29,3343.36,Fail,0.0426,Sea,Route-42,8707.94,2024-06-14
Lipstick,SKU-1039,80.91,In Stock,20,2684.24,Adult,40,2,74,3,USPS,10.1,Supplier C,Mexico,3573,29,962.84,Fail,0.0334,Sea,Route-12,7447.73,2024-06-14
Mascara,SKU-1048,61.2,Out of Stock,32,2022.8,Senior,219,8,42,4,UPS,26.43,Supplier C,India,1246,23,4584.16,Pass,0.0601,Sea,Route-33,9197.17,2024-06-14
Foundation,SKU-1036,18.64,Pre-Order,39,1590.85,Senior,449,2,84,5,USPS,42.24,Supplier A,China,4601,14,2774.83,Pass,0.035,Air,Route-34,8655.77,2024-06-14
Eyeliner,SKU-1012,22.79,Pre-Order,38,727.14,Teen,320,6,20,10,DHL,19.2,Supplier A,Mexico,9025,20,4597.66,Fail,0.0472,Sea,Route-2,1711.18,2024-06-14
Eyeliner,SKU-1005,39.39,In Stock,30,1221.99,Teen,141,14,40,4,UPS,26.71,Supplier A,China,2076,26,3151.49,Fail,0.029,Sea,Route-17,3299.32,2024-06-14
Lipstick,SKU-1044,34.13,Pre-Order,30,2333.58,Senior,64,2,53,10,DHL,16.61,Supplier C,Mexico,833,25,3577.52,Fail,0.0013,Sea,Route-49,2841.58,2024-06-14
Foundation,SKU-1044,34.13,Out of Stock,22,1283.62,Adult,106,8,73,9,UPS,36.06,Supplier C,USA,6870,6,1724.32,Fail,0.0259,Air,Route-27,1034.45,2024-06-14
Mascara,SKU-1034,11.27,Out of Stock,37,591.95,Senior,247,9,15,5,FedEx,23.77,Supplier B,Mexico,6263,27,1756.96,Pass,0.1578,Air,Route-44,7092.19,2024-06-14
Blush,SKU-1012,22.79,Out of Stock,27,835.11,Adult,328,8,45,9,USPS,34.04,Supplier A,India,7847,2,606.47,Fail,0.0248,Air,Route-26,5321.07,2024-06-14
Eyeliner,SKU-1021,24.69,In Stock,22,801.03,Teen,349,6,42,8,FedEx,44.99,Supplier C,India,7099,9,4090.41,Pass,0.0431,Sea,Route-10,7363.56,2024-06-14
Foundation,SKU-1043,95.24,Out of Stock,23,4037.06,Teen,173,1,71,7,DHL,15.31,Supplier B,Germany,7212,7,3489.77,Pass,0.0137,Air,Route-32,4939.94,2024-06-14
Lipstick,SKU-1024,80.89,Pre-Order,20,3283.4,Teen,274,8,100,2,UPS,38.0,Supplier B,India,7055,6,4113.63,Pass,0.0425,Air,Route-46,832.16,2024-06-14
Lipstick,SKU-1031,48.54,Pre-Order,33,3762.45,Adult,271,2,96,5,DHL,23.56,Supplier C,Germany,5046,22,4713.82,Fail,0.0286,Air,Route-42,2855.86,2024-06-14
Mascara,SKU-1020,83.16,Out of Stock,39,3103.38,Adult,54,12,18,7,USPS,13.52,Supplier C,Mexico,5185,24,678.61,Pass,0.1605,Road,Route-26,5642.8,2024-06-14
Lipstick,SKU-1049,68.74,In Stock,37,6284.45,Adult,268,3,53,10,DHL,30.25,Supplier B,China,5175,15,500.77,Pass,0.0073,Sea,Route-29,671.65,2024-06-14
Blush,SKU-1003,66.55,In Stock,23,2259.13,Adult,74,8,11,4,DHL,27.68,Supplier C,India,2423,8,1465.2,Pass,0.0098,Road,Route-39,8903.12,2024-06-14
Lipstick,SKU-1023,21.71,In Stock,29,1112.02,Teen,49,6,74,7,FedEx,40.36,Supplier C,China,3715,14,4872.89,Pass,0.005,Road,Route-26,4559.38,2024-06-14
Lipstick,SKU-1005,39.39,Out of Stock,27,1835.53,Adult,472,4,67,5,USPS,14.52,Supplier C,Mexico,7796,25,2004.5,Pass,0.0286,Air,Route-29,9212.67,2024-06-14
Foundation,SKU-1038,95.23,Pre-Order,23,3551.95,Teen,268,9,94,3,UPS,27.2,Supplier B,USA,8350,24,4357.68,Pass,0.04,Sea,Route-6,7131.39,2024-06-14
Mascara,SKU-1033,93.35,Pre-Order,34,4287.03,Adult,495,5,29,7,USPS,35.11,Supplier B,USA,5974,3,2200.21,Fail,0.0731,Road,Route-15,4408.84,2024-06-14
Lipstick,SKU-1035,92.43,Out of Stock,35,5280.73,Senior,423,12,97,2,DHL,8.95,Supplier C,India,5839,23,1501.14,Pass,0.0205,Air,Route-47,6736.18,2024-06-14
Eyeliner,SKU-1041,41.44,Pre-Order,25,1507.31,Adult,324,3,27,10,USPS,45.15,Supplier C,Germany,7906,24,1127.65,Pass,0.0391,Road,Route-21,6961.57,2024-06-14
Lipstick,SKU-1028,69.89,Out of Stock,28,3151.41,Senior,125,12,93,9,FedEx,33.46,Supplier A,India,6830,5,2078.87,Fail,0.0248,Sea,Route-25,4440.96,2024-06-14
Foundation,SKU-1016,44.94,Out of Stock,40,3674.05,Senior,90,9,89,9,USPS,24.2,Supplier C,Germany,5014,29,4642.18,Fail,0.0008,Road,Route-4,5170.09,2024-06-14
Mascara,SKU-1049,68.74,Out of Stock,31,2926.9,Teen,61,7,22,6,FedEx,16.5,Supplier C,Germany,1068,5,3083.41,Fail,0.0863,Air,Route-31,3549.13,2024-06-14
Lipstick,SKU-1025,65.65,Out of Stock,27,3920.5,Teen,373,11,68,4,DHL,28.16,Supplier C,Mexico,8476,7,760.02,Pass,0.023,Sea,Route-42,3390.4,2024-06-14
Blush,SKU-1029,67.32,Pre-Order,40,2788.43,Adult,78,11,16,9,DHL,13.1,Supplier B,Germany,1133,3,2780.27,Pass,0.0145,Air,Route-26,7499.32,2024-06-14
Mascara,SKU-1005,39.39,In Stock,38,2023.24,Adult,155,8,23,4,FedEx,5.07,Supplier C,Mexico,794,7,1879.75,Pass,0.1116,Sea,Route-46,3264.28,2024-06-14
Foundation,SKU-1025,65.65,In Stock,33,3565.07,Adult,476,7,74,3,USPS,29.03,Supplier A,Germany,9723,13,776.01,Pass,0.0123,Road,Route-42,5112.08,2024-06-14
Blush,SKU-1039,80.91,Out of Stock,33,2331.74,Senior,466,6,40,4,USPS,28.47,Supplier C,India,9381,4,4910.01,Pass,0.0132,Road,Route-40,8639.82,2024-06-14
Mascara,SKU-1006,26.84,In Stock,34,1012.18,Teen,8,10,38,3,USPS,37.46,Supplier C,China,2508,6,1034.99,Pass,0.0672,Air,Route-22,4265.85,2024-06-14
Foundation,SKU-1035,92.43,Pre-Order,39,6606.38,Adult,367,11,95,9,USPS,36.1,Supplier C,Germany,4313,13,4214.28,Fail,0.034,Road,Route-31,6126.05,2024-06-14
Foundation,SKU-1028,69.89,Pre-Order,24,3985.41,Teen,454,7,83,8,FedEx,18.76,Supplier C,Mexico,9894,22,4611.1,Fail,0.0035,Air,Route-13,5406.65,2024-06-14
Eyeliner,SKU-1039,80.91,Pre-Order,20,2332.91,Adult,107,8,19,6,USPS,9.3,Supplier B,USA,9333,28,1233.39,Pass,0.0195,Sea,Route-47,7859.09,2024-06-14
Lipstick,SKU-1031,48.54,Pre-Order,34,3775.52,Senior,26,1,94,5,DHL,21.98,Supplier B,USA,8177,10,1517.21,Pass,0.0255,Air,Route-46,8399.09,2024-06-14
Blush,SKU-1002,22.21,Pre-Order,21,662.86,Senior,374,5,11,8,UPS,40.36,Supplier A,India,6088,4,2780.75,Pass,0.0496,Sea,Route-19,7904.23,2024-06-14
Blush,SKU-1026,29.52,Out of Stock,29,1063.41,Senior,440,4,43,1,USPS,21.23,Supplier B,Germany,7559,16,1985.94,Pass,0.0003,Road,Route-8,9236.63,2024-06-14
Eyeliner,SKU-1002,22.21,In Stock,26,674.95,Senior,159,5,19,2,UPS,18.0,Supplier B,USA,2979,21,2552.62,Pass,0.0332,Sea,Route-11,7151.87,2024-06-14
Foundation,SKU-1025,65.65,Out of Stock,25,3620.93,Senior,91,2,83,7,DHL,9.12,Supplier A,China,2432,25,4312.35,Pass,0.0171,Road,Route-12,9146.21,2024-06-14
Foundation,SKU-1013,53.88,Pre-Order,30,3056.0,Senior,201,14,76,10,DHL,42.03,Supplier C,USA,829,22,1286.87,Pass,0.0477,Air,Route-22,5947.61,2024-06-14
Blush,SKU-1001,90.71,Out of Stock,34,2642.67,Teen,314,8,10,10,UPS,38.14,Supplier B,Germany,2123,18,4786.14,Fail,0.0278,Road,Route-20,3986.29,2024-06-14
Mascara,SKU-1049,68.74,Out of Stock,32,2223.1,Senior,258,12,36,2,USPS,43.68,Supplier A,Mexico,4085,2,2444.45,Fail,0.1563,Sea,Route-44,1760.07,2024-06-14
Mascara,SKU-1041,41.44,In Stock,20,836.3,Teen,332,10,36,2,USPS,6.53,Supplier A,Germany,7865,23,2946.17,Fail,0.195,Air,Route-42,9637.18,2024-06-14
Eyeliner,SKU-1035,92.43,Out of Stock,29,2851.74,Senior,2,11,13,1,FedEx,43.43,Supplier B,India,3260,25,4898.06,Pass,0.0158,Road,Route-18,4266.11,2024-06-14
Lipstick,SKU-1000,57.25,Out of Stock,29,3244.19,Teen,45,13,84,4,USPS,42.78,Supplier C,India,8171,25,1116.8,Fail,0.0161,Air,Route-33,9323.31,2024-06-14
Mascara,SKU-1012,22.79,Pre-Order,39,852.4,Adult,17,14,37,5,DHL,37.8,Supplier C,Germany,3818,26,3387.87,Pass,0.0782,Air,Route-34,3969.98,2024-06-14
Blush,SKU-1049,68.74,In Stock,26,2213.21,Adult,417,7,44,7,FedEx,40.45,Supplier C,Mexico,5728,18,3868.67,Pass,0.0377,Sea,Route-4,6440.44,2024-06-14
Lipstick,SKU-1037,12.42,Pre-Order,35,812.92,Teen,44,10,66,10,USPS,22.83,Supplier C,Mexico,9068,5,1633.83,Fail,0.0179,Sea,Route-9,417.59,2024-06-14
Lipstick,SKU-1034,11.27,In Stock,37,644.31,Teen,412,1,91,6,FedEx,13.65,Supplier C,Mexico,5131,19,1936.84,Fail,0.0154,Road,Route-3,6662.06,2024-06-14
Mascara,SKU-1029,67.32,Out of Stock,21,1928.82,Senior,341,1,5,1,DHL,46.89,Supplier B,Mexico,7386,19,2336.46,Pass,0.1584,Road,Route-5,2790.16,2024-06-14
Blush,SKU-1047,95.61,Pre-Order,37,5027.44,Adult,85,14,14,2,UPS,22.32,Supplier C,Germany,329,14,1724.39,Pass,0.036,Air,Route-28,8519.34,2024-06-14
Mascara,SKU-1037,12.42,Out of Stock,26,425.76,Teen,82,7,38,10,FedEx,20.91,Supplier A,Mexico,2433,21,3296.72,Fail,0.1029,Road,Route-49,9078.87,2024-06-14
Foundation,SKU-1049,68.74,Pre-Order,21,3266.16,Teen,318,10,89,10,USPS,23.65,Supplier A,Germany,2324,25,3150.34,Pass,0.0355,Road,Route-38,7650.47,2024-06-14
Lipstick,SKU-1005,39.39,In Stock,26,2339.1,Senior,407,12,96,9,FedEx,10.31,Supplier C,China,2132,12,557.79,Fail,0.0388,Sea,Route-5,575.43,2024-06-14
Lipstick,SKU-1003,66.55,In Stock,34,4617.75,Teen,72,5,75,2,UPS,19.73,Supplier B,India,4625,18,2287.71,Pass,0.0063,Sea,Route-37,8768.72,2024-06-14
Foundation,SKU-1013,53.88,Pre-Order,23,2641.27,Senior,493,14,53,3,FedEx,20.06,Supplier C,China,7308,16,3779.08,Pass,0.0041,Sea,Route-48,6754.16,2024-06-14
Blush,SKU-1004,66.7,In Stock,33,3137.87,Adult,95,3,27,8,USPS,41.42,Supplier B,China,7346,29,4204.58,Pass,0.005,Sea,Route-26,1771.87,2024-06-14
Mascara,SKU-1048,61.2,In Stock,31,2584.21,Adult,246,12,19,3,DHL,35.94,Supplier B,Germany,994,19,1511.25,Pass,0.0631,Air,Route-46,880.39,2024-06-14
Mascara,SKU-1031,48.54,Out of Stock,31,1685.04,Senior,435,6,22,2,USPS,8.68,Supplier B,Germany,9964,24,1093.06,Pass,0.0654,Road,Route-22,7986.54,2024-06-14
Lipstick,SKU-1029,67.32,Pre-Order,21,2920.2,Senior,43,11,99,1,FedEx,11.88,Supplier B,China,8155,11,3915.58,Pass,0.0015,Air,Route-28,2391.36,2024-06-14
Mascara,SKU-1030,32.56,Out of Stock,38,1521.22,Senior,148,4,31,2,USPS,31.04,Supplier A,USA,870,29,3426.14,Pass,0.1499,Air,Route-8,4647.51,2024-06-14
Eyeliner,SKU-1001,90.71,Pre-Order,33,2509.43,Teen,161,1,15,8,DHL,11.57,Supplier A,China,3207,10,3235.02,Pass,0.0446,Air,Route-29,1843.96,2024-06-14
Lipstick,SKU-1012,22.79,Pre-Order,28,1199.85,Adult,311,2,55,5,FedEx,11.55,Supplier B,China,4860,16,4766.14,Pass,0.0341,Sea,Route-16,3805.83,2024-06-14
Mascara,SKU-1041,41.44,In Stock,21,1093.36,Adult,253,9,25,9,USPS,45.62,Supplier A,Mexico,8427,19,4990.22,Fail,0.0966,Air,Route-24,1750.71,2024-06-14
Mascara,SKU-1011,75.45,Out of Stock,38,2422.25,Adult,159,12,25,2,USPS,49.42,Supplier B,China,5844,19,2072.48,Pass,0.0706,Road,Route-4,4442.03,2024-06-14
Eyeliner,SKU-1022,68.05,Out of Stock,34,3204.32,Senior,496,10,3,7,DHL,46.42,Supplier A,India,3402,6,4563.31,Fail,0.0121,Road,Route-23,5257.51,2024-06-14
Lipstick,SKU-1028,69.89,Pre-Order,32,4637.53,Adult,275,1,83,10,DHL,45.26,Supplier B,Mexico,9298,20,4626.21,Pass,0.047,Road,Route-36,243.05,2024-06-14
Lipstick,SKU-1049,68.74,In Stock,26,3181.86,Senior,328,1,82,2,USPS,5.24,Supplier C,USA,1886,2,2841.68,Pass,0.0318,Air,Route-49,4402.19,2024-06-14
Eyeliner,SKU-1012,22.79,Out of Stock,22,706.31,Adult,416,2,37,7,UPS,45.28,Supplier B,Germany,6273,10,625.06,Pass,0.0182,Air,Route-22,3925.09,2024-06-14
Eyeliner,SKU-1035,92.43,Out of Stock,26,2847.55,Senior,394,8,46,3,FedEx,33.21,Supplier B,Germany,7197,4,4605.55,Pass,0.0366,Air,Route-19,2368.63,2024-06-14
Mascara,SKU-1006,26.84,In Stock,37,870.2,Adult,89,8,35,6,UPS,47.44,Supplier A,Mexico,2546,7,1633.09,Fail,0.1532,Road,Route-24,2857.39,2024-06-14
Blush,SKU-1049,68.74,Out of Stock,37,3382.49,Teen,403,11,37,5,FedEx,31.12,Supplier B,China,9398,24,2843.53,Fail,0.0454,Road,Route-21,852.64,2024-06-14
Blush,SKU-1006,26.84,Pre-Order,38,1297.67,Adult,20,7,46,3,UPS,48.0,Supplier B,China,124,13,2711.23,Pass,0.041,Air,Route-26,7191.13,2024-06-14
Eyeliner,SKU-1016,44.94,In Stock,40,2575.49,Senior,186,11,37,2,DHL,21.06,Supplier B,China,9984,10,2858.73,Fail,0.0378,Air,Route-49,4400.45,2024-06-14
Blush,SKU-1017,16.21,Pre-Order,28,472.29,Senior,25,3,28,7,FedEx,19.8,Supplier C,India,7049,23,3915.26,Fail,0.0409,Sea,Route-20,4897.37,2024-06-14
Blush,SKU-1005,39.39,Out of Stock,22,1071.52,Adult,424,11,44,8,DHL,46.67,Supplier A,India,7569,20,2714.66,Fail,0.0485,Air,Route-31,6371.24,2024-06-14
Mascara,SKU-1015,76.71,Pre-Order,29,3169.26,Adult,45,13,2,5,FedEx,21.09,Supplier A,China,2753,4,3797.78,Pass,0.1724,Sea,Route-10,4711.26,2024-06-14
Foundation,SKU-1024,80.89,Pre-Order,31,4137.57,Senior,16,10,62,1,DHL,13.98,Supplier A,India,5129,28,4747.17,Fail,0.0429,Sea,Route-23,8342.17,2024-06-14
Foundation,SKU-1001,90.71,Out of Stock,36,7631.04,Adult,71,6,56,5,USPS,6.52,Supplier C,USA,9363,9,3170.91,Fail,0.0476,Sea,Route-32,401.74,2024-06-14
Eyeliner,SKU-1044,34.13,Out of Stock,26,1055.33,Adult,302,3,8,9,DHL,17.99,Supplier C,Mexico,2543,27,4733.41,Fail,0.0347,Air,Route-35,1163.09,2024-06-14
Mascara,SKU-1002,22.21,Pre-Order,25,475.17,Senior,394,2,1,5,UPS,10.11,Supplier B,USA,1738,25,1289.29,Pass,0.0704,Road,Route-50,2608.01,2024-06-14
Blush,SKU-1036,18.64,Out of Stock,32,518.53,Adult,261,10,3,10,FedEx,44.74,Supplier C,Germany,242,14,1012.48,Pass,0.0139,Sea,Route-35,8920.48,2024-06-14
Mascara,SKU-1016,44.94,In Stock,36,1465.49,Senior,460,14,23,8,FedEx,9.79,Supplier A,Mexico,6079,22,1755.62,Pass,0.1048,Air,Route-14,2267.95,2024-06-14
Eyeliner,SKU-1022,68.05,Pre-Order,33,1912.06,Teen,124,14,47,6,FedEx,18.1,Supplier C,Germany,6900,27,2800.44,Fail,0.0209,Road,Route-47,5968.94,2024-06-14
Blush,SKU-1012,22.79,Out of Stock,23,467.95,Senior,417,7,6,3,UPS,26.92,Supplier A,Germany,8018,18,4200.35,Pass,0.0006,Air,Route-34,2161.62,2024-06-14
